time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.10487347829309494,0.011754063235975774,11.756846703273723,0.02395924017219997,6.233268530979968,0.0,0.2954671455880866,0.0687093903223812,2.61494031171679,0.04597403120672751,-0.03672681775123577,0.0,394.62191120104825,397.4226084869846,396.33511831678,396.5954404688319
1.2600000000000007,0.12362910035489129,0.01637631470178797,11.916505484220984,0.0265147968839079,6.2311469952517236,0.0,0.32992543777639904,0.08562880484432796,2.706782170178802,0.03478943150040669,-0.032755191459167055,0.0,440.13599547246974,440.46401051841383,442.7289888782405,441.8087874460581
1.3200000000000007,0.1446150958306902,0.022126792913119864,12.083977277242559,0.029457171320417253,6.229412646861302,0.0,0.36979026697935263,0.10633454153018539,2.875176025114714,0.06821968643982892,-0.022146134961940876,0.0,464.77575798561094,465.6062685693119,464.22084115646544,466.8378779327923
1.3800000000000008,0.1679378857871408,0.029142515392163202,12.259854861019699,0.0337631064674877,6.227678492272329,0.0,0.4077708650318174,0.12795015325623552,2.987094070928491,0.07804873499084938,-0.047969325518441505,0.0,449.8726900111127,447.7765042608971,448.81990523693014,449.62081313497794
1.4400000000000008,0.1935805652521443,0.03754702804131288,12.442425397689584,0.038316946471318225,6.224858910358815,0.0,0.447260870531233,0.15266799160705638,3.098251231697915,0.07120712145173362,-0.04510923317692155,0.0,449.7220507855865,449.9523613356647,449.3805283012774,448.8300614917139
1.5000000000000009,0.22169790712990034,0.04756068723391712,12.632458146420705,0.043194590488592866,6.22212838493712,0.0,0.490250381270822,0.18160194382887385,3.235744083826837,0.09623693985909593,-0.046319765692889696,0.0,458.1502794834336,458.0528817795947,457.4999726729504,459.49348889725394
1.560000000000001,0.2520430315686349,0.05912706183020639,12.824079498645554,0.0486373480076141,6.219703946368828,0.0,0.5214576072475949,0.20437515351870414,3.1518287746583735,0.0763914071457145,-0.0306353508037754,0.0,385.085104226448,386.56480202691426,386.86168859715417,384.9964974215938
1.620000000000001,0.2845359154937335,0.0723264409088772,13.014442214170353,0.05360051623282924,6.218177049762083,0.0,0.5617817377603426,0.23604465405185995,3.193433155012499,0.09305462712915749,-0.016694906252391388,0.0,428.0250074032356,429.20961862483443,427.8157648506328,429.2379992602254
1.680000000000001,0.3195686315028677,0.087603476696898,13.20876961136903,0.05922026065081454,6.218142056072727,0.0,0.6059930835051746,0.2737377546420799,3.283841025367132,0.09485021056959002,0.020260220832602326,0.0,443.56635949661097,446.5909886174375,443.99533759278495,444.1500634731616
1.740000000000001,0.35718693688304515,0.10520151514309138,13.40759698217934,0.0649204154135834,6.21923106551816,0.0,0.6478202172010255,0.3133989104697478,3.343523540227198,0.09530536151759743,0.013555756572858488,0.0,436.0566852038693,435.49618089344295,435.08601615576174,435.1320057544261
1.8000000000000012,0.39726129214412675,0.12525681786865886,13.609495600834906,0.07059023459994762,6.219613434846664,0.0,0.6879132207290264,0.3556337098709172,3.386255997051463,0.09283043263575239,-0.014600070775618784,0.0,431.7612214959407,429.3790698923051,430.39165357797356,430.19002397274863
1.8600000000000012,0.43961074836488023,0.14781085484893577,13.811958281653355,0.07691899827851323,6.219108254377144,0.0,0.7237880318701861,0.39667426611952183,3.362512141517443,0.12311672418682675,0.0017212944014199129,0.0,407.8856756207818,409.3408548981318,407.27222950824086,409.9825361993546
1.9200000000000013,0.4843908957832576,0.17327379271707652,14.017253896343183,0.0843181268371831,6.219755008134417,0.0,0.768807338603789,0.4528329534513848,3.4802387034454147,0.12371954754975117,0.02455170755114544,0.0,453.543047238013,455.37298236033945,454.69833991404226,454.7600400670466
1.9800000000000013,0.5318250198374606,0.20222785998037415,14.229190316815803,0.09186638556166393,6.2218979890906745,0.0,0.8121060232075464,0.5130399702348338,3.5839074007369622,0.1296742735938741,0.05183757015363455,0.0,450.41383464038233,452.6157604653119,450.5348716979931,451.0302219912031
2.0400000000000014,0.5819393057092057,0.23515843526456753,14.44953933308938,0.09945104213949563,6.2250953234637585,0.0,0.8579634051833206,0.5854612478744576,3.760401860262971,0.11892956651731668,0.056043132139014476,0.0,474.37539870394073,474.6999079493819,474.0617385308717,473.24878838022556
2.1000000000000014,0.6348051806902549,0.2727416857660638,14.681810681196367,0.10634240482077129,6.228830076407471,0.0,0.9037449386458671,0.6680764298076154,3.981132841476244,0.10513072641325946,0.07241329880978513,0.0,486.37962561395005,487.60652586710216,490.18942715783356,489.1732464240232
2.1600000000000015,0.6900836328461687,0.3149725034718158,14.922931043475037,0.112436713477722,6.233383699407629,0.0,0.9384002309641782,0.7401948530937867,4.055876761572504,0.09329249776401853,0.08207319754310657,0.0,445.1137481446515,445.9081374531533,447.11867375493705,446.16191447805704
2.2200000000000015,0.7472163055992249,0.36135023959044577,15.165907692756981,0.11788188297482183,6.237875391049204,0.0,0.9655987649752519,0.8062008020039235,4.043331315019769,0.08512093774709228,0.05377590685571677,0.0,419.8446495084595,417.38655816415525,418.4524863653401,417.74791534238733
2.2800000000000016,0.805983359126312,0.41198669961560547,15.40985392910016,0.12257098781033093,6.241263598226389,0.0,0.9929690461255433,0.8821180985723489,4.087974772258821,0.05817174451039909,0.0613752228128406,0.0,436.885074567965,437.5205100975454,438.39490914322323,436.1544660162089
2.3400000000000016,0.8663790120806001,0.4674267342454511,15.657815596515208,0.12579373097913749,6.245452869447631,0.0,1.019789288500676,0.9661702091051224,4.1770297599716955,0.04283823116500845,0.08285932427259164,0.0,449.8988235217253,451.63862047433935,453.4525835560375,452.2208375130976
2.4000000000000017,0.9282144312042752,0.527709161096899,15.909056266260771,0.12857913627870676,6.25041829199934,0.0,1.040920995680659,1.0434639489002246,4.1975420530755585,0.052769729950970685,0.0825518236855248,0.0,430.04441930291125,430.02419158535565,430.95545651243816,431.79552518726575
2.4600000000000017,0.9911872860715487,0.5925344413820121,16.160401785114214,0.13122816192180853,6.255423077153148,0.0,1.0577357606879725,1.1176285556031278,4.180659151901362,0.01508252286231648,0.08508119329572733,0.0,418.1262737818037,418.352745679501,420.5025940445801,417.22579497677
2.520000000000002,1.055145764350083,0.662170459408315,16.41319554835612,0.13196209672382153,6.260593962668324,0.0,1.0736906266294934,1.2036010489945883,4.245533971385214,0.005816242464467984,0.08829440472851646,0.0,444.803564972208,445.0727656898393,445.83100525530415,445.073067316831
2.580000000000002,1.1199907495148491,0.7371910680232828,16.671517745253034,0.13191659888519158,6.266406463565946,0.0,1.0871927171206603,1.2970247933270043,4.364734944441511,-0.01906888528887886,0.11007278178233351,0.0,462.5504948747527,464.2699597535607,462.82829493950413,460.86540275146444
2.640000000000002,1.185489326761883,0.817600100158633,16.9354362442203,0.1311846107998802,6.272881872601104,0.0,1.0954321181757207,1.3831280689724053,4.432291456410318,-0.0011404703497166248,0.1032397520271036,0.0,448.3932634292819,447.8478752765545,446.29651757054336,447.7576966722327
2.700000000000002,1.2513642043091988,0.903331224144263,17.204711933173186,0.1310752085621436,6.278868382936315,0.0,1.0997420139702032,1.4744815126038517,4.543110201545853,-0.0032255107964335203,0.0917524050877809,0.0,461.8269260402373,460.92799915130365,461.8278657850286,461.66340045413693
2.760000000000002,1.3173547038995803,0.9938933780635562,17.475765411107673,0.13071637240929057,0.0011220663268201037,0.0,1.0994908394832805,1.5442335803045486,4.492205366834056,-0.012155530300807812,0.08834987257512347,0.0,410.50659067778736,410.2121399866766,410.4137198568054,409.6203355644056
2.820000000000002,1.3832340638381206,1.0889958921798852,17.746567032186206,0.13043270471310997,0.006553920006179048,0.0,1.0959725269242344,1.6257509950880373,4.534335854837339,0.007053362779732879,0.09456779527366163,0.0,440.8963788165458,441.4167778000388,439.26370109069626,440.85401745833343
2.880000000000002,1.4487883643968475,1.1891005150416893,18.02079852291964,0.13140596471568777,0.012429344567522982,0.0,1.0885932382934862,1.7110704296858057,4.606386698658056,0.030121297794410702,0.10390437401573682,0.0,450.13654164168355,450.899581783826,449.52552340739356,451.3910879319365
2.940000000000002,1.5137531532438,1.2945871104134585,18.301192503220484,0.1339194052331001,0.018857012591086075,0.0,1.076215202873991,1.8052796781312577,4.739455443451949,0.05864469966117401,0.11289580756087303,0.0,469.3357989880601,470.04256648374405,469.03035764539845,471.2413978341583
3.000000000000002,1.5778766912064632,1.4054751983627027,18.587305835233412,0.13708370007048298,0.0254441006337478,0.0,1.0605864934979166,1.8912453775660103,4.797320859040717,0.037041399362692136,0.10270300320570067,0.0,448.7026913756682,447.8848251761714,448.7602583133041,447.00471574335313
